0,2,13,12,-1,0.0
1,2,14,12,2,0.0
2,2,14,13,1,0.0
3,2,13,13,0,0.0
4,2,13,12,3,0.0
5,2,14,12,2,0.0
6,2,14,13,1,0.0
7,2,14,14,1,0.0
8,2,13,14,0,0.0
9,2,13,15,1,0.0
10,2,12,15,0,0.0
11,2,13,15,2,0.0
12,2,12,15,0,0.0
13,2,13,15,2,0.0
14,2,14,15,2,0.05
15,2,13,15,0,0.0
16,2,13,14,3,0.0
17,2,12,14,0,0.0
18,2,11,14,0,0.0
19,2,11,13,3,0.0
20,2,11,12,3,0.0
21,2,11,11,3,0.0
22,2,10,11,0,0.0
23,2,10,11,3,-0.005
24,2,10,11,3,1.005
25,2,9,11,0,0.0
26,2,8,11,0,0.0
27,2,7,11,0,0.0
28,2,6,11,0,0.05
29,2,7,11,2,0.0
30,2,8,11,2,0.0
31,2,9,11,2,0.0
32,2,9,10,3,0.0
33,2,9,10,2,-0.005
34,2,9,10,2,1.005
35,2,9,10,3,-0.001
36,2,8,10,0,0.0
37,2,7,10,0,0.0
38,2,6,10,0,0.05
39,2,7,10,2,0.0
40,2,8,10,2,0.0
41,2,9,10,2,0.0
42,2,9,10,2,1.005
43,2,8,10,0,0.0
44,2,8,11,1,0.0
45,2,8,12,1,0.0
46,2,8,12,1,-0.001
47,2,8,12,1,-0.001
48,2,9,12,2,0.0
49,2,9,13,1,0.0
50,2,9,14,1,0.0
51,2,9,15,1,0.0
52,2,8,15,0,0.05
53,2,9,15,2,0.0
54,2,9,15,3,-0.001
55,2,10,15,2,0.0
56,2,11,15,2,0.0
57,2,11,14,3,0.0
58,2,11,13,3,0.0
59,2,11,12,3,0.0
60,2,10,12,0,0.0
61,2,10,12,3,-0.001
62,2,10,11,3,0.0
63,2,10,11,3,1.005
64,2,10,11,0,-0.001
65,2,10,11,0,-0.001
66,2,9,11,0,0.0
67,2,9,12,1,0.0
68,2,9,13,1,0.0
69,2,9,14,1,0.0
70,2,9,15,1,0.0
71,2,9,14,3,0.0
72,2,10,14,2,0.0
73,2,10,14,2,-0.001
74,2,10,15,1,0.0
75,2,11,15,2,0.0
76,2,12,15,2,0.0
77,2,11,15,0,0.0
78,2,12,15,2,0.0
79,2,12,16,1,0.0
80,2,13,16,2,0.05
81,2,13,17,1,0.0
82,2,12,17,0,0.0
83,2,12,16,3,0.0
84,2,12,15,3,0.0
85,2,11,15,0,0.0
86,2,11,14,3,0.0
87,2,11,13,3,0.0
88,2,11,12,3,0.0
89,2,10,12,0,0.0
90,2,10,11,3,0.0
91,2,10,11,3,1.005
92,2,9,11,0,0.0
93,2,9,10,3,0.0
94,2,9,11,1,0.0
95,2,10,11,2,0.0
96,2,10,12,1,0.0
97,2,10,13,1,0.0
98,2,10,14,1,0.0
99,2,10,15,1,0.0
100,2,10,16,1,0.0
101,2,10,17,1,0.0
102,2,10,18,1,0.05
103,2,10,17,3,0.0
104,2,10,16,3,0.0
105,2,10,15,3,0.0
106,2,10,14,3,0.0
107,2,10,13,3,0.0
108,2,10,12,3,0.0
109,2,10,11,3,0.0
110,2,10,11,3,-0.005
111,2,10,11,3,1.005
112,2,10,12,1,0.0
113,2,10,13,1,0.0
114,2,10,14,1,0.0
115,2,10,15,1,0.0
116,2,10,16,1,0.0
117,2,10,17,1,0.0
118,2,10,18,1,0.0
119,2,10,19,1,0.05
120,2,10,18,3,0.0
121,2,10,17,3,0.0
122,2,10,16,3,0.0
123,2,10,15,3,0.0
124,2,10,14,3,0.0
125,2,10,13,3,0.0
126,2,10,12,3,0.0
127,2,10,11,3,0.0
128,2,10,11,3,1.005
129,2,9,11,0,0.0
130,2,9,12,1,0.0
131,2,9,13,1,0.0
132,2,9,14,1,0.0
133,2,9,15,1,0.0
134,2,9,16,1,0.0
135,2,8,16,0,0.0
136,2,7,16,0,0.0
137,2,6,16,0,0.0
138,2,6,17,1,0.0
139,2,6,18,1,0.0
140,2,5,18,0,0.05
141,2,5,17,3,0.0
142,2,6,17,2,0.0
143,2,6,16,3,0.0
144,2,6,15,3,0.0
145,2,6,14,3,0.0
146,2,5,14,0,0.0
147,2,5,13,3,0.0
148,2,5,12,3,0.0
149,2,5,11,3,0.0
150,2,6,11,2,0.0
151,2,7,11,2,0.0
152,2,8,11,2,0.0
153,2,9,11,2,0.0
154,2,10,11,2,0.0
155,2,10,11,3,1.005
156,2,10,12,1,0.0
157,2,10,13,1,0.0
158,2,10,14,1,0.0
159,2,10,15,1,0.0
160,2,11,15,2,0.0
161,2,11,16,1,0.0
162,2,12,16,2,0.0
163,2,13,16,2,0.0
164,2,13,17,1,0.0
165,2,14,17,2,0.0
166,2,15,17,2,0.05
167,2,15,16,3,0.0
168,2,14,16,0,0.0
169,2,13,16,0,0.0
170,2,13,15,3,0.0
171,2,13,14,3,0.0
172,2,12,14,0,0.0
173,2,11,14,0,0.0
174,2,11,13,3,0.0
175,2,11,12,3,0.0
176,2,11,12,0,-0.001
177,2,10,12,0,0.0
178,2,10,12,3,-0.001
179,2,10,11,3,0.0
180,2,10,11,3,-0.005
181,2,10,11,3,1.005
182,2,10,12,1,0.0
183,2,9,12,0,0.0
184,2,9,13,1,0.0
185,2,9,12,3,0.0
186,2,9,11,3,0.0
187,2,9,12,1,0.0
188,2,9,13,1,0.0
189,2,9,14,1,0.0
190,2,9,15,1,0.0
191,2,9,16,1,0.0
192,2,8,16,0,0.0
193,2,7,16,0,0.0
194,2,6,16,0,0.0
195,2,5,16,0,0.0
196,2,4,16,0,0.0
197,2,4,17,1,0.05
198,2,5,17,2,0.0
199,2,6,17,2,0.0
200,2,7,17,2,0.0
201,2,7,16,3,0.0
202,2,7,15,3,0.0
203,2,7,14,3,0.0
204,2,7,13,3,0.0
205,2,7,12,3,0.0
206,2,8,12,2,0.0
207,2,9,12,2,0.0
208,2,10,12,2,0.0
209,2,10,11,3,0.0
210,2,10,11,3,1.005
211,2,9,11,0,0.0
212,2,9,10,3,0.0
213,2,9,9,3,0.0
214,2,9,8,3,0.0
215,2,9,7,3,0.0
216,2,9,6,3,0.0
217,2,9,5,3,0.0
218,2,9,4,3,0.0
219,2,8,4,0,0.0
220,2,8,3,3,0.0
221,2,7,3,0,0.0
222,2,7,2,3,0.0
223,2,6,2,0,0.0
224,2,5,2,0,0.0
225,2,5,3,1,0.0
226,2,5,4,1,0.0
227,2,5,5,1,0.0
228,2,6,5,2,0.0
229,2,5,5,0,0.0
230,2,4,5,0,0.0
231,2,4,6,1,0.0
232,2,4,5,3,0.0
233,2,4,6,1,0.0
234,2,4,5,3,0.0
235,2,3,5,0,0.0
236,2,3,6,1,0.0
237,2,3,5,3,0.0
238,2,2,5,0,0.05
239,2,3,5,2,0.0
240,2,4,5,2,0.0
241,2,5,5,2,0.0
242,2,6,5,2,0.0
243,2,6,6,1,0.0
244,2,7,6,2,0.0
245,2,8,6,2,0.0
246,2,8,7,1,0.0
247,2,9,7,2,0.0
248,2,10,7,2,0.0
