0,4,19,17,-1,0.0
1,4,19,16,3,0.05
2,4,19,15,3,0.0
3,4,19,14,3,0.0
4,4,19,13,3,0.0
5,4,18,13,0,0.0
6,4,17,13,0,0.0
7,4,16,13,0,0.0
8,4,17,13,2,0.0
9,4,16,13,0,0.0
10,4,15,13,0,0.0
11,4,14,13,0,0.0
12,4,13,13,0,0.0
13,4,12,13,0,0.0
14,4,12,12,3,0.0
15,4,12,13,1,0.0
16,4,11,13,0,0.0
17,4,11,12,3,0.0
18,4,11,11,3,0.0
19,4,11,10,3,0.0
20,4,11,10,0,-0.005
21,4,11,10,0,1.005
22,4,11,9,3,0.0
23,4,11,9,0,-0.001
24,4,11,8,3,0.0
25,4,11,7,3,0.05
26,4,11,8,1,0.0
27,4,11,9,1,0.0
28,4,11,10,1,0.0
29,4,11,10,0,1.005
30,4,11,9,3,0.0
31,4,10,9,0,0.0
32,4,10,9,3,-0.001
33,4,10,8,3,0.0
34,4,10,9,1,0.0
35,4,10,8,3,0.0
36,4,10,8,0,-0.001
37,4,9,8,0,0.0
38,4,8,8,0,0.0
39,4,7,8,0,0.05
40,4,7,9,1,0.0
41,4,7,10,1,0.0
42,4,8,10,2,0.0
43,4,8,9,3,0.0
44,4,9,9,2,0.0
45,4,9,10,1,0.0
46,4,9,10,2,1.005
47,4,8,10,0,0.0
48,4,8,9,3,0.0
49,4,7,9,0,0.0
50,4,6,9,0,0.0
51,4,5,9,0,0.05
52,4,6,9,2,0.0
53,4,7,9,2,0.0
54,4,8,9,2,0.0
55,4,9,9,2,0.0
56,4,9,10,1,0.0
57,4,8,10,0,0.0
58,4,9,10,2,0.0
59,4,9,10,2,1.005
60,4,8,10,0,0.0
61,4,8,9,3,0.0
62,4,7,9,0,0.0
63,4,7,8,3,0.0
64,4,6,8,0,0.0
65,4,5,8,0,0.05
66,4,5,9,1,0.0
67,4,6,9,2,0.0
68,4,7,9,2,0.0
69,4,8,9,2,0.0
70,4,9,9,2,0.0
71,4,9,10,1,0.0
72,4,9,10,2,1.005
73,4,9,9,3,0.0
74,4,8,9,0,0.0
75,4,9,9,2,0.0
76,4,8,9,0,0.0
77,4,8,8,3,0.0
78,4,9,8,2,0.0
79,4,9,7,3,0.0
80,4,10,7,2,0.0
81,4,10,6,3,0.0
82,4,10,5,3,0.0
83,4,10,6,1,0.0
84,4,10,5,3,0.0
85,4,10,4,3,0.0
86,4,10,3,3,0.0
87,4,10,4,1,0.0
88,4,10,3,3,0.0
89,4,10,2,3,0.05
90,4,10,2,1,-0.001
91,4,10,3,1,0.0
92,4,10,4,1,0.0
93,4,10,5,1,0.0
94,4,10,6,1,0.0
95,4,10,7,1,0.0
96,4,10,8,1,0.0
97,4,10,9,1,0.0
98,4,10,9,1,1.005
99,4,10,8,3,0.0
100,4,10,7,3,0.0
101,4,10,6,3,0.0
102,4,10,5,3,0.0
103,4,10,6,1,0.0
104,4,10,5,3,0.0
105,4,10,4,3,0.0
106,4,10,3,3,0.0
107,4,10,2,3,0.0
108,4,10,1,3,0.0
109,4,10,2,1,0.0
110,4,11,2,2,0.05
111,4,11,3,1,0.0
112,4,11,2,3,0.0
113,4,11,3,1,0.0
114,4,11,4,1,0.0
115,4,11,5,1,0.0
116,4,10,5,0,0.0
117,4,10,6,1,0.0
118,4,10,7,1,0.0
119,4,10,8,1,0.0
120,4,9,8,0,0.0
121,4,9,9,1,0.0
122,4,10,9,2,0.0
123,4,10,9,1,1.005
124,4,10,8,3,0.0
125,4,10,7,3,0.0
126,4,10,6,3,0.0
127,4,10,5,3,0.0
128,4,10,4,3,0.0
129,4,11,4,2,0.0
130,4,11,3,3,0.0
131,4,11,2,3,0.0
132,4,11,1,3,0.05
133,4,10,1,0,0.0
134,4,10,2,1,0.0
135,4,10,3,1,0.0
136,4,10,4,1,0.0
137,4,10,5,1,0.0
138,4,10,6,1,0.0
139,4,10,7,1,0.0
140,4,10,8,1,0.0
141,4,10,9,1,0.0
142,4,10,9,1,1.005
143,4,10,9,2,-0.001
144,4,10,9,2,-0.001
145,4,11,9,2,0.0
146,4,12,9,2,0.0
147,4,13,9,2,0.0
148,4,14,9,2,0.0
149,4,15,9,2,0.0
150,4,16,9,2,0.0
151,4,16,8,3,0.05
152,4,15,8,0,0.0
153,4,14,8,0,0.0
154,4,13,8,0,0.0
155,4,12,8,0,0.0
156,4,12,9,1,0.0
157,4,11,9,0,0.0
158,4,11,9,0,-0.001
159,4,11,10,1,0.0
160,4,11,11,1,0.0
161,4,10,11,0,0.0
162,4,10,11,3,1.005
163,4,10,12,1,0.0
164,4,10,13,1,0.0
165,4,10,14,1,0.0
166,4,11,14,2,0.0
167,4,12,14,2,0.0
168,4,13,14,2,0.0
169,4,14,14,2,0.0
170,4,15,14,2,0.0
171,4,15,15,1,0.0
172,4,15,16,1,0.0
173,4,16,16,2,0.05
174,4,16,15,3,0.0
175,4,16,14,3,0.0
176,4,15,14,0,0.0
177,4,14,14,0,0.0
178,4,14,13,3,0.0
179,4,13,13,0,0.0
180,4,12,13,0,0.0
181,4,12,12,3,0.0
182,4,11,12,0,0.0
183,4,11,11,3,0.0
184,4,10,11,0,0.0
185,4,11,11,2,0.0
186,4,10,11,0,0.0
187,4,10,11,3,1.005
188,4,10,12,1,0.0
189,4,9,12,0,0.0
190,4,9,13,1,0.0
191,4,8,13,0,0.0
192,4,7,13,0,0.0
193,4,6,13,0,0.0
194,4,6,14,1,0.0
195,4,5,14,0,0.0
196,4,5,15,1,0.0
197,4,5,16,1,0.0
198,4,5,16,1,-0.001
199,4,5,17,1,0.0
200,4,4,17,0,0.0
201,4,3,17,0,0.05
202,4,4,17,2,0.0
203,4,4,16,3,0.0
204,4,4,15,3,0.0
205,4,4,14,3,0.0
206,4,4,15,1,0.0
207,4,5,15,2,0.0
208,4,5,15,3,-0.001
209,4,5,15,3,-0.001
210,4,5,15,3,-0.001
211,4,5,15,3,-0.001
212,4,6,15,2,0.0
213,4,7,15,2,0.0
214,4,7,14,3,0.0
215,4,7,15,1,0.0
216,4,7,14,3,0.0
217,4,7,13,3,0.0
218,4,8,13,2,0.0
219,4,9,13,2,0.0
220,4,9,12,3,0.0
221,4,9,13,1,0.0
222,4,9,12,3,0.0
223,4,9,11,3,0.0
224,4,9,10,3,0.0
225,4,9,10,2,1.005
226,4,9,11,1,0.0
227,4,9,12,1,0.0
228,4,9,13,1,0.0
229,4,9,14,1,0.0
230,4,8,14,0,0.0
231,4,7,14,0,0.0
232,4,7,13,3,0.0
233,4,8,13,2,0.0
234,4,9,13,2,0.0
235,4,10,13,2,0.0
236,4,10,14,1,0.0
237,4,11,14,2,0.0
238,4,12,14,2,0.0
239,4,13,14,2,0.0
240,4,14,14,2,0.0
241,4,14,15,1,0.0
242,4,14,16,1,0.0
243,4,14,15,3,0.0
244,4,15,15,2,0.0
245,4,16,15,2,0.05
246,4,16,14,3,0.0
247,4,15,14,0,0.0
248,4,14,14,0,0.0
249,4,15,14,2,0.0
250,4,15,13,3,0.0
251,4,14,13,0,0.0
252,4,13,13,0,0.0
253,4,12,13,0,0.0
254,4,12,12,3,0.0
255,4,12,11,3,0.0
256,4,12,10,3,0.0
257,4,11,10,0,0.0
258,4,11,9,3,0.0
259,4,10,9,0,0.0
260,4,10,9,1,1.005
261,4,9,9,0,0.0
262,4,10,9,2,0.0
263,4,9,9,0,0.0
264,4,8,9,0,0.0
265,4,7,9,0,0.0
266,4,6,9,0,0.0
267,4,7,9,2,0.0
268,4,6,9,0,0.0
269,4,6,8,3,0.0
270,4,7,8,2,0.0
271,4,8,8,2,0.0
272,4,9,8,2,0.0
273,4,8,8,0,0.0
274,4,8,7,3,0.0
275,4,9,7,2,0.0
276,4,10,7,2,0.0
277,4,9,7,0,0.0
278,4,10,7,2,0.0
279,4,11,7,2,0.0
280,4,11,8,1,0.0
281,4,10,8,0,0.0
282,4,11,8,2,0.0
283,4,11,8,1,-0.001
284,4,10,8,0,0.0
285,4,10,8,1,-0.001
286,4,9,8,0,0.0
287,4,8,8,0,0.0
288,4,9,8,2,0.0
289,4,8,8,0,0.0
290,4,7,8,0,0.0
291,4,8,8,2,0.0
292,4,9,8,2,0.0
293,4,9,9,1,0.0
294,4,10,9,2,0.0
295,4,10,8,3,0.0
296,4,9,8,0,0.0
297,4,9,9,1,0.0
298,4,9,10,1,0.0
299,4,9,11,1,0.0
300,4,9,12,1,0.0
301,4,9,13,1,0.0
302,4,10,13,2,0.0
303,4,9,13,0,0.0
304,4,8,13,0,0.0
305,4,7,13,0,0.0
306,4,7,12,3,0.0
307,4,6,12,0,0.0
308,4,6,11,3,0.0
309,4,5,11,0,0.0
310,4,6,11,2,0.0
311,4,6,10,3,0.0
312,4,5,10,0,0.0
313,4,6,10,2,0.0
314,4,5,10,0,0.0
315,4,5,10,2,-0.001
316,4,6,10,2,0.0
317,4,6,10,2,-0.001
318,4,6,9,3,0.0
319,4,7,9,2,0.0
320,4,8,9,2,0.0
321,4,9,9,2,0.0
322,4,8,9,0,0.0
323,4,9,9,2,0.0
324,4,10,9,2,0.0
325,4,11,9,2,0.0
326,4,11,8,3,0.0
327,4,10,8,0,0.0
328,4,9,8,0,0.0
329,4,10,8,2,0.0
330,4,9,8,0,0.0
331,4,10,8,2,0.0
332,4,9,8,0,0.0
333,4,8,8,0,0.0
334,4,7,8,0,0.0
335,4,7,9,1,0.0
336,4,6,9,0,0.0
337,4,7,9,2,0.0
338,4,6,9,0,0.0
339,4,7,9,2,0.0
340,4,8,9,2,0.0
341,4,9,9,2,0.0
342,4,9,8,3,0.0
343,4,10,8,2,0.0
344,4,9,8,0,0.0
345,4,8,8,0,0.0
346,4,8,9,1,0.0
347,4,9,9,2,0.0
348,4,10,9,2,0.0
349,4,10,9,3,-0.001
350,4,10,8,3,0.0
351,4,10,8,0,-0.001
352,4,9,8,0,0.0
353,4,10,8,2,0.0
354,4,9,8,0,0.0
355,4,8,8,0,0.0
356,4,7,8,0,0.0
357,4,7,7,3,0.0
358,4,8,7,2,0.0
359,4,7,7,0,0.0
360,4,7,8,1,0.0
361,4,7,9,1,0.0
362,4,6,9,0,0.0
363,4,7,9,2,0.0
364,4,6,9,0,0.0
365,4,7,9,2,0.0
366,4,8,9,2,0.0
367,4,7,9,0,0.0
368,4,8,9,2,0.0
369,4,9,9,2,0.0
370,4,10,9,2,0.0
371,4,11,9,2,0.0
372,4,11,8,3,0.0
373,4,11,7,3,0.0
374,4,11,6,3,0.0
375,4,12,6,2,0.0
376,4,12,5,3,0.0
377,4,12,4,3,0.0
378,4,12,3,3,0.0
379,4,12,2,3,0.0
380,4,12,1,3,0.0
381,4,12,0,3,0.0
382,4,13,0,2,0.0
383,4,14,0,2,0.0
384,4,14,1,1,0.0
385,4,14,2,1,0.0
386,4,14,3,1,0.0
387,4,14,4,1,0.0
388,4,14,5,1,0.0
389,4,15,5,2,0.0
390,4,16,5,2,0.0
391,4,17,5,2,0.0
392,4,17,6,1,0.0
393,4,17,7,1,0.0
394,4,18,7,2,0.0
395,4,19,7,2,0.05
396,4,18,7,0,0.0
397,4,17,7,0,0.0
398,4,16,7,0,0.0
399,4,15,7,0,0.0
400,4,14,7,0,0.0
401,4,13,7,0,0.0
402,4,12,7,0,0.0
403,4,11,7,0,0.0
404,4,10,7,0,0.0
405,4,10,8,1,0.0
406,4,10,9,1,0.0
407,4,10,9,1,1.005
408,4,11,9,2,0.0
409,4,11,9,1,-0.001
410,4,11,8,3,0.0
411,4,11,7,3,0.0
412,4,11,6,3,0.0
413,4,11,5,3,0.0
414,4,10,5,0,0.0
415,4,10,6,1,0.0
416,4,10,5,3,0.0
417,4,11,5,2,0.0
