0,5,3,14,-1,0.0
1,5,4,14,2,0.0
2,5,4,13,3,0.0
3,5,5,13,2,0.05
4,5,5,14,1,0.0
5,5,5,13,3,0.0
6,5,6,13,2,0.0
7,5,7,13,2,0.0
8,5,8,13,2,0.0
9,5,8,12,3,0.0
10,5,9,12,2,0.0
11,5,9,11,3,0.0
12,5,10,11,2,0.0
13,5,10,11,3,1.005
14,5,9,11,0,0.05
15,5,9,10,3,0.0
16,5,9,10,2,1.005
17,5,9,9,3,0.0
18,5,8,9,0,0.0
19,5,7,9,0,0.05
20,5,8,9,2,0.0
21,5,9,9,2,0.0
22,5,9,8,3,0.0
23,5,9,8,1,-0.001
24,5,9,8,1,-0.001
25,5,9,8,1,-0.001
26,5,9,8,2,-0.001
27,5,9,8,1,-0.001
28,5,9,8,1,-0.001
29,5,9,8,1,-0.001
30,5,9,8,1,-0.001
31,5,9,8,2,-0.001
32,5,9,8,1,-0.001
33,5,9,8,1,-0.001
34,5,9,9,1,0.0
35,5,9,9,2,-0.001
36,5,10,9,2,0.0
37,5,10,9,1,1.005
38,5,10,9,0,-0.001
39,5,9,9,0,0.0
40,5,10,9,2,0.0
41,5,11,9,2,0.0
42,5,12,9,2,0.0
43,5,13,9,2,0.0
44,5,13,10,1,0.0
45,5,14,10,2,0.0
46,5,14,11,1,0.0
47,5,15,11,2,0.05
48,5,16,11,2,0.0
49,5,15,11,0,0.0
50,5,14,11,0,0.0
51,5,14,10,3,0.0
52,5,13,10,0,0.0
53,5,12,10,0,0.0
54,5,12,9,3,0.0
55,5,11,9,0,0.0
56,5,11,10,1,0.0
57,5,11,10,0,1.005
58,5,12,10,2,0.0
59,5,13,10,2,0.0
60,5,14,10,2,0.0
61,5,15,10,2,0.05
62,5,15,9,3,0.0
63,5,14,9,0,0.0
64,5,13,9,0,0.0
65,5,12,9,0,0.0
66,5,13,9,2,0.0
67,5,12,9,0,0.0
68,5,11,9,0,0.0
69,5,10,9,0,0.0
70,5,10,9,1,1.005
71,5,10,8,3,0.0
72,5,11,8,2,0.0
73,5,11,7,3,0.0
74,5,11,6,3,0.0
75,5,12,6,2,0.0
76,5,12,5,3,0.0
77,5,13,5,2,0.0
78,5,12,5,0,0.0
79,5,13,5,2,0.0
80,5,14,5,2,0.05
81,5,14,6,1,0.0
82,5,14,7,1,0.0
83,5,14,8,1,0.0
84,5,13,8,0,0.0
85,5,12,8,0,0.0
86,5,11,8,0,0.0
87,5,10,8,0,0.0
88,5,10,9,1,0.0
89,5,10,9,1,1.005
90,5,9,9,0,0.0
91,5,8,9,0,0.0
92,5,7,9,0,0.0
93,5,7,8,3,0.0
94,5,7,8,0,-0.001
95,5,7,8,0,-0.001
96,5,6,8,0,0.0
97,5,5,8,0,0.0
98,5,5,7,3,0.0
99,5,4,7,0,0.0
100,5,3,7,0,0.05
101,5,3,8,1,0.0
102,5,4,8,2,0.0
103,5,5,8,2,0.0
104,5,6,8,2,0.0
105,5,7,8,2,0.0
106,5,8,8,2,0.0
107,5,9,8,2,0.0
108,5,10,8,2,0.0
109,5,10,9,1,0.0
110,5,10,9,1,1.005
111,5,9,9,0,0.0
112,5,9,9,0,-0.001
113,5,8,9,0,0.0
114,5,7,9,0,0.0
115,5,7,8,3,0.0
116,5,7,7,3,0.0
117,5,6,7,0,0.0
118,5,6,6,3,0.0
119,5,5,6,0,0.0
120,5,4,6,0,0.0
121,5,3,6,0,0.05
122,5,3,7,1,0.0
123,5,3,8,1,0.0
124,5,4,8,2,0.0
125,5,5,8,2,0.0
126,5,6,8,2,0.0
127,5,7,8,2,0.0
128,5,7,9,1,0.0
129,5,8,9,2,0.0
130,5,9,9,2,0.0
131,5,10,9,2,0.0
132,5,10,9,0,-0.001
133,5,10,9,1,1.005
134,5,9,9,0,0.0
135,5,8,9,0,0.0
136,5,7,9,0,0.0
137,5,7,8,3,0.0
138,5,7,7,3,0.0
139,5,7,6,3,0.0
140,5,7,5,3,0.0
141,5,6,5,0,0.0
142,5,5,5,0,0.0
143,5,4,5,0,0.0
144,5,4,4,3,0.0
145,5,4,5,1,0.0
146,5,3,5,0,0.05
